"City","State","Abbr","Latitude","Longitude"
"Dobbins Heights","North Carolina","NC",34.9068906,-79.6932963
"Elsinore","Utah","UT",38.6830685,-112.1489117
"Alpine","Wyoming","WY",43.1607496,-111.0181427
"Francesville","Indiana","IN",40.9852974,-86.8836962
"Wheatfield","Indiana","IN",41.1910501,-87.0525802
"Dunkerton","Iowa","IA",42.5677634,-92.1660473
"Fincastle","Kentucky","KY",38.3081941,-85.5414676
"Fertile","Minnesota","MN",47.5315595,-96.2828633
"Scribner","Nebraska","NE",41.6635477,-96.6641754
"Stone Harbor","New Jersey","NJ",39.050716,-74.76095
"Killbuck","Ohio","OH",40.4965416,-81.9828377
"Marrowstone","Washington","WA",48.058323,-122.687943
"Piedmont","West Virginia","WV",39.4777846,-79.0465279
"Highland","Wisconsin","WI",43.046347,-90.379083
"Clear Creek","Wisconsin","WI",44.6396749,-91.3469746
"Stephens","Arkansas","AR",33.4211469,-93.0696374
"Skyline","Alabama","AL",34.7985241,-86.1224297
"Snead","Alabama","AL",34.1197955,-86.3895359
"Clay City","Indiana","IN",39.276938,-87.1126616
"Hays","Montana","MT",48.010413,-108.6607255
"Pawnee City","Nebraska","NE",40.1106215,-96.1529664
"Great Bend","New York","NY",44.036396,-75.708376
"Earlville","New York","NY",42.7400796,-75.5436052
"Aulander","North Carolina","NC",36.2280091,-77.113599
"Columbia","North Carolina","NC",35.917902,-76.249688
"West Siloam Springs","Oklahoma","OK",36.1756027,-94.5941317
"Beckville","Texas","TX",32.2436017,-94.456087
"Togiak","Alaska","AK",59.0406156,-160.4314761
"Van Buren","Indiana","IN",40.6157483,-85.5039219
"Afton","Iowa","IA",41.0276181,-94.1953729
"Brunswick","Missouri","MO",39.4271844,-93.1271845
"Stateline","Nevada","NV",38.965456,-119.9443044
"Sycamore","Ohio","OH",40.9516724,-83.1709697
"Blue Ridge","Texas","TX",33.2983038,-96.3977147
"Miles","Texas","TX",31.5999068,-100.1844619
"Bear River City","Utah","UT",41.6131012,-112.1242749
"Pleasureville","Kentucky","KY",38.3517549,-85.1110135
"Seligman","Missouri","MO",36.5233993,-93.9389892
"Cross Roads","Texas","TX",33.2204453,-96.9958114
"Parksley","Virginia","VA",37.7863612,-75.6538884
"Dovre","Wisconsin","WI",45.2547948,-91.6061297
"Long Grove","Iowa","IA",41.6927525,-90.5825209
"Pittsburg","New Hampshire","NH",45.145326,-71.2548765
"Bradford","New York","NY",42.3307418,-77.1338931
"Smithfield","Ohio","OH",40.2715578,-80.7772674
"Taholah","Washington","WA",47.34561,-124.287767
"La Prairie","Wisconsin","WI",42.6287122,-88.9437896
"Cady","Wisconsin","WI",44.9068249,-92.191423
"Plainfield","Wisconsin","WI",44.2178978,-89.497259
"Dagsboro","Delaware","DE",38.5465823,-75.2466234
"Darlington","Indiana","IN",40.1073724,-86.7767326
"Spring Hill","Pennsylvania","PA",40.3703833,-78.6691683
"Saltsburg","Pennsylvania","PA",40.484636,-79.4482481
"Coleman","Florida","FL",28.8012213,-82.0697031
"McGregor","Iowa","IA",43.0285134,-91.1857578
"South Webster","Ohio","OH",38.817016,-82.7325209
"Peru","Nebraska","NE",40.4785021,-95.7313817
"Rio Grande","Ohio","OH",38.880573,-82.3793835
"Sanderson","Texas","TX",30.1507944,-102.4079157
"Leeds","Utah","UT",37.2430982,-113.3551208
"Bell Hill","Washington","WA",48.0549462,-123.0869516
"Mexico","Indiana","IN",40.8141663,-86.110406
"Edmundson","Missouri","MO",38.7349404,-90.3656533
"Airport Drive","Missouri","MO",37.1405446,-94.5161929
"Cashion","Oklahoma","OK",35.804654,-97.676424
"Magazine","Arkansas","AR",35.153617,-93.806363
"Ashland","Kansas","KS",37.1867504,-99.769695
"Bennet","Nebraska","NE",40.6817858,-96.5040321
"Coeymans","New York","NY",42.472431,-73.793867
"Castalia","Ohio","OH",41.4043211,-82.8014384
"Savoy","Texas","TX",33.5994465,-96.3662812
"Elizabeth","West Virginia","WV",39.0622757,-81.3972659
"Walnut Grove","Minnesota","MN",44.2248978,-95.4692924
"Wadsworth","Nevada","NV",39.6321127,-119.2890463
"York Springs","Pennsylvania","PA",40.0093587,-77.1157553
"Henefer","Utah","UT",41.0176178,-111.4930953
"Lincoln Park","Georgia","GA",32.8673828,-84.335597
"Livingston","Illinois","IL",38.9684375,-89.7646071
"Upper Marlboro","Maryland","MD",38.8174581,-76.7548844
"Ischua","New York","NY",42.2378726,-78.3845331
"Candor","North Carolina","NC",35.2946345,-79.7373474
"Halifax","Pennsylvania","PA",40.467623,-76.931156
"Lake Andes","South Dakota","SD",43.1555206,-98.5367056
"Spring Valley","Wisconsin","WI",42.630205,-89.306371
"Lake Lac La Belle","Wisconsin","WI",43.132436,-88.542215
"Crab Orchard","Kentucky","KY",37.4623135,-84.5070185
"Otisville","Michigan","MI",43.1653264,-83.5253049
"Ubly","Michigan","MI",43.7069627,-82.9348258
"Pellston","Michigan","MI",45.551578,-84.7833724
"New Holland","Ohio","OH",39.5546157,-83.2593773
"Parker","Pennsylvania","PA",41.0906395,-79.6845899
"Greenville","Virginia","VA",38.00345,-79.1538619
"West Union","West Virginia","WV",39.2963606,-80.7750875
"Middle Inlet","Wisconsin","WI",45.3021136,-87.9379523
"Shongopovi","Arizona","AZ",35.8097431,-110.5350765
"Clarkfield","Minnesota","MN",44.7907902,-95.8078352
"Van Buren","Missouri","MO",37.0082203,-91.0112863
"Benton","Pennsylvania","PA",41.1956907,-76.3842537
"Arena","Wisconsin","WI",43.1636156,-89.9073903
"Hanna","Wyoming","WY",41.8697972,-106.5596439
"Paw Paw","Illinois","IL",41.6875192,-88.9808651
"Greenwood","Maine","ME",44.3447611,-70.6698304
"Harlem","Montana","MT",48.5319213,-108.7847485
"Hooper","Nebraska","NE",41.6113733,-96.5486273
"Scotland","South Dakota","SD",43.1483302,-97.7203677
"Wallingford","Vermont","VT",43.4724995,-72.96562
"Fountain City","Wisconsin","WI",44.1183121,-91.6896524
"Stronghurst","Illinois","IL",40.7463626,-90.9093151
"Hubbard","Iowa","IA",42.3061099,-93.3013023
"Oxford","Iowa","IA",41.7226963,-91.7912597
"Burnside","Kentucky","KY",36.990039,-84.603486
"Mazeppa","Minnesota","MN",44.2736624,-92.5403661
"Arkport","New York","NY",42.3925959,-77.6954821
"Dibble","Oklahoma","OK",35.0235969,-97.6302515
"Spruce","Wisconsin","WI",44.9748879,-88.1751195
"Fort Winnebago","Wisconsin","WI",43.6085416,-89.4230727
"Isleton","California","CA",38.161252,-121.6049577
"Luthersville","Georgia","GA",33.2096262,-84.7443021
"Wataga","Illinois","IL",41.0253035,-90.2754591
"Shirley","Indiana","IN",39.8909994,-85.5800896
"Waldo","Maine","ME",44.4663061,-69.0928122
"Parkman","Maine","ME",45.1074175,-69.4228545
"Georgetown","New York","NY",42.7866426,-75.743698
"Felicity","Ohio","OH",38.8389423,-84.0984806
"Weybridge","Vermont","VT",44.0403287,-73.2227845
"Sherman","Wisconsin","WI",44.731955,-90.367081
"Harrison","Wisconsin","WI",45.480341,-89.501588
"Story","Wyoming","WY",44.5730763,-106.9141906
"Sunshine Acres","Florida","FL",26.054822,-80.296926
"Gulf Stream","Florida","FL",26.4859201,-80.0574519
"Coyne Center","Illinois","IL",41.4001545,-90.5632174
"Atlanta","Michigan","MI",45.0025639,-84.1554481
"Pitcairn","New York","NY",44.2217915,-75.2696739
"North Hills","West Virginia","WV",39.310719,-81.508479
"Cable","Wisconsin","WI",46.203002,-91.266621
"Emmonak","Alaska","AK",62.7854145,-164.5524485
"Norphlet","Arkansas","AR",33.3200429,-92.6621631
"Melbourne","Iowa","IA",41.9415476,-93.1026156
"Brownsville","Kentucky","KY",37.1949102,-86.2651264
"Waverly","Missouri","MO",39.2070069,-93.5181331
"Hungry Horse","Montana","MT",48.3838081,-114.0648613
"Carrolltown","Pennsylvania","PA",40.6047724,-78.7072111
"Shickshinny","Pennsylvania","PA",41.154181,-76.1509375
"Antelope","South Dakota","SD",43.3096486,-100.6299398
"Point","Texas","TX",32.9371165,-95.8633588
"Celeste","Texas","TX",33.2917326,-96.1962346
"Branchville","Alabama","AL",33.648029,-86.436895
"Bowman","Georgia","GA",34.2053881,-83.0311386
"Ringwood","Illinois","IL",42.3975235,-88.3032085
"Marengo","Indiana","IN",38.3713459,-86.3443526
"Enterprise","Kansas","KS",38.9020889,-97.1163837
"Campbellsburg","Kentucky","KY",38.523111,-85.204391
"Emily","Minnesota","MN",46.7689495,-93.980393
"Oshkosh","Nebraska","NE",41.4080129,-102.3451566
"Cohocton","New York","NY",42.4999299,-77.5000062
"North Irwin","Pennsylvania","PA",40.3389424,-79.7114428
"Tioga","Texas","TX",33.4701275,-96.9190774
"Agua Dulce","Texas","TX",31.641162,-106.137037
"Agua Dulce","Texas","TX",27.783077,-97.910033
"Ossian","Iowa","IA",43.1467277,-91.7648548
"Readlyn","Iowa","IA",42.703769199999996,-92.225022
"Detroit","Maine","ME",44.7721094,-69.3021755
"Ashland","Montana","MT",45.5976794,-106.2974969
"Chateaugay","New York","NY",44.9265894,-74.0803981
"Arapaho","Oklahoma","OK",35.5778632,-98.9593575
"Merrill","Oregon","OR",42.0260148,-121.6008496
"Cadiz","Wisconsin","WI",42.5515963,-89.7753907
"McLean","Illinois","IL",40.3155174,-89.1703124
"Sully","Iowa","IA",41.5780011,-92.8468007
"Eden","Maryland","MD",38.2782304,-75.65471959999999
"Copake Lake","New York","NY",42.1403648,-73.5966975
"Edon","Ohio","OH",41.5561456,-84.7695519
"Sherwood","Ohio","OH",41.2931682,-84.549162
"Woodall","Oklahoma","OK",35.8245727,-95.0823486
"Joaquin","Texas","TX",31.9655792,-94.0483684
"Eaton","Wisconsin","WI",44.018931,-87.965605
"Mulga","Alabama","AL",33.5528914,-86.9732927
"Dakota City","Iowa","IA",42.7238304,-94.1971199
"Cambridge","Iowa","IA",41.8992979,-93.5322667
"Candor","New York","NY",42.2284372,-76.3366451
"Clarkton","North Carolina","NC",34.4886469,-78.6558491
"Gwinner","North Dakota","ND",46.2309353,-97.656301
"Kreamer","Pennsylvania","PA",40.7987127,-76.9722797
"Coalmont","Tennessee","TN",35.3441764,-85.7138308
"Rising Star","Texas","TX",32.0976338,-98.9665197
"Ridgway","Illinois","IL",37.7978836,-88.2606162
"Morning Sun","Iowa","IA",41.0941029,-91.2508311
"Horine","Missouri","MO",38.2660499,-90.4303198
"Sewickley Heights","Pennsylvania","PA",40.5593647,-80.1529718
"Island Pond","Vermont","VT",44.8140264,-71.8855463
"Crystal Lake","Wisconsin","WI",45.507813,-92.098282
"Blanchardville","Wisconsin","WI",42.8093838,-89.8606143
"Hewitt","Wisconsin","WI",44.640069,-90.107265
"White Hall","Alabama","AL",32.299544,-86.7153663
"Hazleton","Iowa","IA",42.618538,-91.9061116
"Burr Oak","Michigan","MI",41.8471988,-85.3240913
"Centerville","New York","NY",42.4749653,-78.2676933
"Langley","Oklahoma","OK",36.4657928,-95.045748
"Eastover","South Carolina","SC",33.8778899,-80.6949256
"Blooming Grove","Texas","TX",32.0923617,-96.7172952
"Trade Lake","Wisconsin","WI",45.6843996,-92.5872503
"Harmony","Wisconsin","WI",43.578717,-91.091773
"Brooklin","Maine","ME",44.2575549,-68.5441865
"Howard","South Dakota","SD",44.0117432,-97.524631
"Johnstown","Wisconsin","WI",42.717345,-88.834229
"Bartelme","Wisconsin","WI",44.8931575,-88.91848039999999
"Sonoita","Arizona","AZ",31.6656101,-110.6391054
"Paisley","Florida","FL",28.97968,-81.5362225
"Alexis","Illinois","IL",41.0629076,-90.5553998
"Hanover","Illinois","IL",42.254813,-90.2708971
"Pearl City","Illinois","IL",42.2661792,-89.8271851
"Grant City","Missouri","MO",40.4857786,-94.4134577
"Emerson","Nebraska","NE",42.2782052,-96.7262904
"Afton","New York","NY",42.2291991,-75.5247501
"Mansfield","New York","NY",42.3046093,-78.7669184
"Chocowinity","North Carolina","NC",35.5147156,-77.1016692
"Mohall","North Dakota","ND",48.7660899,-101.5169955
"Cheyenne","Oklahoma","OK",35.613525,-99.6720105
"Adair","Oklahoma","OK",36.4365,-95.2726213
"Stamford","Vermont","VT",42.8080392,-73.076527
"May Creek","Washington","WA",47.855547,-121.6741144
"Cooks Valley","Wisconsin","WI",45.0773572,-91.5832054
"La Jara","Colorado","CO",37.2737795,-105.9605535
"Inwood","Iowa","IA",43.3092965,-96.4350789
"Bovey","Minnesota","MN",47.2980151,-93.4051389
"Polkville","Mississippi","MS",32.196288,-89.69508
"Interlaken","New Jersey","NJ",40.234313,-74.0159388
"Matinecock","New York","NY",40.872248,-73.584312
"Syracuse","Ohio","OH",38.9977611,-81.9657646
"Wagener","South Carolina","SC",33.6526937,-81.3640328
"Lake Shore","Utah","UT",40.1327969,-111.7399254
"York","Wisconsin","WI",43.241186,-89.073331
"Hackett","Arkansas","AR",35.1878321,-94.411532
"Frederica","Delaware","DE",39.0080627,-75.4659193
"Crawford","Georgia","GA",33.8832269,-83.1553896
"Cissna Park","Illinois","IL",40.566698,-87.8923424
"Sherman","Maine","ME",45.8900133,-68.3593448
"Flordell Hills","Missouri","MO",38.7173369,-90.2649062
"Quioque","New York","NY",40.8196959,-72.6281501
"Savona","New York","NY",42.2830737,-77.2236497
"Middlesex","North Carolina","NC",35.7893832,-78.2048109
"Colcord","Oklahoma","OK",36.2647215,-94.6920234
"Mountain","Wisconsin","WI",45.154721,-88.438975
"Pierce","Wisconsin","WI",44.5357108,-87.4907258
"Waterville","Wisconsin","WI",44.6348299,-92.0473307
"Hoard","Wisconsin","WI",44.9950772,-90.5058015
"Bear Creek","Wisconsin","WI",44.540171,-88.796826
"Poulan","Georgia","GA",31.5145064,-83.7898197
"Adair Village","Oregon","OR",44.6746076,-123.2177611
"O'Donnell","Texas","TX",32.9652021,-101.8308416
"Pineland","Texas","TX",31.2454759,-93.9764092
"Arlington","Wisconsin","WI",43.3351475,-89.3725232
"Mount Hope","Kansas","KS",37.8726424,-97.6540108
"Island Falls","Maine","ME",45.9858067,-68.2027754
"Lyons","Nebraska","NE",41.9358801,-96.4723383
"South Hampton","New Hampshire","NH",42.8896949,-70.959111
"Algodones","New Mexico","NM",35.3798792,-106.4743245
"Claysville","Pennsylvania","PA",40.1203208,-80.413189
"Garrett","Texas","TX",32.362055,-96.651735
"Graettinger","Iowa","IA",43.2370705,-94.7504244
"Alma","Kansas","KS",39.0156864,-96.28778
"Hartland","Maine","ME",44.882053,-69.450453
"Silver Lake","Minnesota","MN",44.9039199,-94.197654
"Wagram","North Carolina","NC",34.8890995,-79.3652077
"Milford Center","Ohio","OH",40.1793056,-83.4385401
"Davenport","Oklahoma","OK",35.7093796,-96.7642075
"Eldred","Pennsylvania","PA",41.9561879,-78.3794625
"Norris","South Carolina","SC",34.7661162,-82.7525353
"Turbeville","South Carolina","SC",33.8897939,-80.0161667
"Keysville","Virginia","VA",37.0390086,-78.4803646
"Lakewood","Wisconsin","WI",45.319836,-88.447958
"Woodland","Wisconsin","WI",43.6002849,-90.2528299
"Council","Idaho","ID",44.7331948,-116.4368375
"Carson","Iowa","IA",41.2359227,-95.4185429
"Westport","Maine","ME",43.915484,-69.696108
"Orrick","Missouri","MO",39.2132908,-94.1253998
"Jackson","New Hampshire","NH",44.1874731,-71.1557857
"Branchville","New Jersey","NJ",41.1472394,-74.7490328
"Lyndonville","New York","NY",43.3213454,-78.3888693
"Owensville","Ohio","OH",39.1241793,-84.1366668
"Throckmorton","Texas","TX",33.1820306,-99.1797799
"Riceboro","Georgia","GA",31.7244154,-81.4423376
"Ogden","Illinois","IL",40.1150449,-87.9562989
"Gobles","Michigan","MI",42.3616525,-85.8773916
"Biron","Wisconsin","WI",44.4283563,-89.765765
"Elmwood","Wisconsin","WI",44.7800761,-92.1489535
"Plumerville","Arkansas","AR",35.1593773,-92.6430587
"Byrdstown","Tennessee","TN",36.5735009,-85.1340318
"Mount Crested Butte","Colorado","CO",38.9084532,-106.9586725
"Okoboji","Iowa","IA",43.3881772,-95.1366931
"Rushford Village","Minnesota","MN",43.8045875,-91.7855784
"Gilsum","New Hampshire","NH",43.0409908,-72.2621348
"Star Lake","New York","NY",44.169532,-75.0389016
"Junction City","Ohio","OH",39.7216249,-82.3001462
"Beaver","Wisconsin","WI",45.414807,-92.21762
"Hermitage","Arkansas","AR",33.4479638,-92.171628
"Brantley","Alabama","AL",31.5819924,-86.2567836
"Jacksons' Gap","Alabama","AL",32.8840189,-85.8150462
"Bromley","Kentucky","KY",39.08261,-84.560088
"Mackinaw City","Michigan","MI",45.7838127,-84.7553895
"Hemingford","Nebraska","NE",42.3212631,-103.0753566
"Cairo","Nebraska","NE",41.0054536,-98.6023038
"Tohatchi","New Mexico","NM",35.8402505,-108.7520278
"Mayfield","New York","NY",43.1019332,-74.2660138
"Faith","North Carolina","NC",35.5901242,-80.4581063
"East Sparta","Ohio","OH",40.663706,-81.362706
"New Salem‐Buffington","Pennsylvania","PA",39.925298,-79.837655
"McLean","Texas","TX",35.2323392,-100.6001071
"East Mountain","Texas","TX",32.603445,-94.860288
"Woodboro","Wisconsin","WI",45.6021168,-89.6160316
"Hamel","Illinois","IL",38.8910788,-89.8408816
"Milltown","Indiana","IN",38.3424576,-86.2749047
"Grand Junction","Iowa","IA",42.0329649,-94.2370225
"Raymond","Iowa","IA",42.4693811,-92.2295789
"Pomona","Kansas","KS",38.6111839,-95.454439
"Lewisburg","Kentucky","KY",36.9872304,-86.9501883
"Andover","Maine","ME",44.5909022,-70.7722902
"Copenhagen","New York","NY",43.8934361,-75.6726175
"Taylortown","North Carolina","NC",35.2147874,-79.4912833
"Tipton","Oklahoma","OK",34.5020952,-99.138358
"Holly Pond","Alabama","AL",34.1671865,-86.6117992
"Penney Farms","Florida","FL",29.9802776,-81.8107318
"Potlatch","Idaho","ID",46.9229922,-116.8970683
"East Galesburg","Illinois","IL",40.943799,-90.3119768
"Gosport","Indiana","IN",39.3507573,-86.66556
"Hills","Iowa","IA",41.5560818,-91.5352519
"Spearville","Kansas","KS",37.8478538,-99.7546068
"Hollow Creek","Kentucky","KY",38.1526455,-85.6244682
"Morse","Louisiana","LA",30.122097,-92.4984352
"Sterling","Oklahoma","OK",34.749818,-98.1729061
"Wheelock","Vermont","VT",44.561202,-72.1605382
"Drammen","Wisconsin","WI",44.6460039,-91.5944643
"Troy","Wisconsin","WI",43.2459,-89.921995
"Footville","Wisconsin","WI",42.6715247,-89.2080354
"Birnamwood","Wisconsin","WI",44.9317847,-89.2094331
"Greenville","Florida","FL",30.4668304,-83.6352528
"Correctionville","Iowa","IA",42.4771854,-95.7830201
"Juniata","Nebraska","NE",40.5904373,-98.506898
"South Emmons","North Dakota","ND",46.0936605,-100.2319653
"Walnut Springs","Texas","TX",32.0569788,-97.7505684
"North Hero","Vermont","VT",44.831101,-73.273549
"Roy","Washington","WA",47.003382,-122.544171
"Maple Plain","Wisconsin","WI",45.6068419,-92.0831694
"Stoddard","Wisconsin","WI",43.6622765,-91.2127493
"Pepin","Wisconsin","WI",44.4424537,-92.1484615
"Wedowee","Alabama","AL",33.3080042,-85.4865001
"Pleasant Plains","Illinois","IL",39.8745678,-89.9186849
"Bertrand","Missouri","MO",36.9077264,-89.4526485
"Minatare","Nebraska","NE",41.8111012,-103.5018836
"Mesita","New Mexico","NM",35.013782,-107.3306207
"Sterling","Wisconsin","WI",45.604084,-92.74457
"Montreal","Wisconsin","WI",46.4317253,-90.2390572
"Edgewater","Florida","FL",26.065316,-80.200268
"Dayton","Iowa","IA",42.262259,-94.0711394
"Wall Lake","Iowa","IA",42.2671852,-95.0927785
"Bucklin","Kansas","KS",37.5486469,-99.6344185
"Madisonville","Louisiana","LA",30.3985281,-90.1661499
"Fordland","Missouri","MO",37.1545746,-92.9419354
"Forestburgh","New York","NY",41.5618024,-74.7096181
"North Emmons","North Dakota","ND",46.4365353,-100.2630502
"Middlebourne","West Virginia","WV",39.494921,-80.9100368
"Rantoul","Wisconsin","WI",44.1115396,-88.0929132
"Canon","Georgia","GA",34.3416808,-83.1117682
"Riceville","Iowa","IA",43.3624761,-92.5533078
"Deckerville","Michigan","MI",43.5265269,-82.7420328
"Tyrone","Oklahoma","OK",36.9555272,-101.0679764
"Noonday","Texas","TX",32.2425517,-95.3957211
"Damascus","Virginia","VA",36.6326703,-81.7893594
"Stanton","Wisconsin","WI",44.969416,-92.081213
"Hixon","Wisconsin","WI",44.9936064,-90.6203646
"Forest Hill","Louisiana","LA",31.0505252,-92.5248537
"Belle Center","Ohio","OH",40.5090106,-83.7452928
"Ringtown","Pennsylvania","PA",40.8565112,-76.2350397
"East Butte","South Dakota","SD",44.8861934,-103.2440555
"Penhook","Virginia","VA",36.9924508,-79.6375533
"Naches","Washington","WA",46.7270245,-120.6940597
"Sherry","Wisconsin","WI",44.5493665,-89.8951421
"Doyline","Louisiana","LA",32.5207307,-93.4157024
"Knox","Maine","ME",44.5178732,-69.2165202
"East Central Franklin","Maine","ME",44.9799812,-70.3684007
"Russellville","Missouri","MO",38.5127619,-92.4385059
"Goshen","New Hampshire","NH",43.304058,-72.135255
"Rankin","Texas","TX",31.2253601,-101.9394377
"Scott","Wisconsin","WI",43.5974,-89.193901
"Marshfield","Wisconsin","WI",44.645373,-90.11508
"Tranquillity","California","CA",36.6480071,-120.2525415
"Linn Valley","Kansas","KS",38.3761719,-94.7105243
"Pembroke","Maine","ME",44.9186619,-67.1356609
"Polk","Pennsylvania","PA",41.369074,-79.9310604
